=== ITEM DATABASE DUMP (12/17/2025 11:07:44 PM) ===
Total items: 682

ID:   94 | Type:Bag          | Price:    0 | Weight:  0.5 | Name: 
ID:   90 | Type:HideoutInterior | Price:  150 | Weight:  1.0 | Name: Wooden Wall 2x1
ID:   91 | Type:HideoutInterior | Price:  200 | Weight:  1.0 | Name: Wooden Wall 2x2
ID:  235 | Type:HideoutInterior | Price:  100 | Weight:  0.3 | Name: 
ID:  225 | Type:HideoutInterior | Price:   50 | Weight:  0.3 | Name: Smoke
ID:  252 | Type:HideoutInterior | Price:   70 | Weight:  1.0 | Name: Cool dagger
ID:   93 | Type:HideoutInterior | Price:   40 | Weight:  0.3 | Name: Dirty Bottle
ID:  215 | Type:HideoutInterior | Price:   40 | Weight:  0.3 | Name: Dirty bottle
ID:  216 | Type:HideoutInterior | Price:   40 | Weight:  0.3 | Name: Dirty bottle
ID:  268 | Type:HideoutInterior | Price:   40 | Weight:  0.3 | Name: Unlabeled Can
ID:  269 | Type:HideoutInterior | Price:   40 | Weight:  0.3 | Name: Empty Can
ID:  236 | Type:HideoutInterior | Price:   50 | Weight:  1.0 | Name: Basin
ID:  232 | Type:HideoutInterior | Price:   90 | Weight:  1.0 | Name: Old radio
ID:  270 | Type:HideoutInterior | Price:   40 | Weight:  1.0 | Name: Cinder block
ID:  253 | Type:HideoutInterior | Price:   50 | Weight:  1.0 | Name: Moldy pillow
ID:  254 | Type:HideoutInterior | Price:   50 | Weight:  1.0 | Name: Moldy pillow
ID:  233 | Type:HideoutInterior | Price:   80 | Weight:  1.0 | Name: Vintage suitcase
ID:  234 | Type:HideoutInterior | Price:   90 | Weight:  1.0 | Name: Living room lamp
ID:  231 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Old stove
ID:  255 | Type:HideoutInterior | Price:   50 | Weight:  1.0 | Name: Torn tire
ID:  271 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Obsolete TV
ID:  272 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Obsolete TV
ID:  274 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Toilet
ID:  273 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Bathtub
ID:  221 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Footstool
ID:  220 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Fishing stool
ID:  222 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Messed up chair
ID:  223 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: School chair
ID:  284 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Creaky chair
ID:  406 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Stool
ID:  224 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Barstool
ID:  283 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Sturdy chair
ID:  404 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Kitchen chair
ID:  405 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Kitchen chair
ID:  407 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Folding chair
ID:  409 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Office chair
ID:  408 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Beanbag chair
ID:   92 | Type:HideoutInterior | Price:  200 | Weight:  1.0 | Name: Car seat
ID:  217 | Type:HideoutInterior | Price:  250 | Weight:  1.0 | Name: Well-preserved armchair
ID:  282 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Nice armchair
ID:  218 | Type:HideoutInterior | Price:  250 | Weight:  1.0 | Name: Old armchair
ID:  372 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Luxury armchair
ID:  219 | Type:HideoutInterior | Price:  250 | Weight:  1.0 | Name: Comfortable armchair
ID:  373 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Antique armchair
ID:  226 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: 
ID:  249 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Big mattress
ID:  250 | Type:HideoutInterior | Price:  250 | Weight:  1.0 | Name: Small mattress
ID:  259 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Comfy Bedding
ID:  374 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Sunbed
ID:  227 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Fancy couch
ID:  228 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Antique sofa
ID:  229 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Well-preserved couch
ID:  230 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Diner seat
ID:  237 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Leather couch
ID:  281 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Nice couch
ID:  379 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Great couch
ID:  248 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Wobbly shelf
ID:  239 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Creaky coffee table
ID:  278 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Shabby cabinet
ID:  240 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Creaky dresser
ID:  241 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Creaky nightstand
ID:  242 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Creaky drawers
ID:  243 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Creaky furniture wall
ID:  245 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Vintage cupboard
ID:  246 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Vintage locker
ID:  244 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Well-preserved shoe cabinet
ID:  279 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Sturdy TV table
ID:  410 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Old commode
ID:  247 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Vintage TV table
ID:  238 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Furniture wall
ID:  275 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Creaky wardrobe
ID:  251 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: 
ID:  256 | Type:HideoutInterior | Price:  250 | Weight:  1.0 | Name: Makeshift bench
ID:  257 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Makeshift stool
ID:  258 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Makeshift stool
ID:  260 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Improvised table
ID:  261 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Creaky table
ID:  262 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Creaky writing table
ID:  263 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Well-preserved office table
ID:  264 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Great coffee table
ID:  265 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Sturdy table
ID:  266 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Garden table
ID:  267 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Luxurious dining table
ID:  446 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Round table
ID:  276 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: 
ID:  277 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: 
ID:  280 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: 
ID:  285 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Private dump
ID:  380 | Type:HideoutInterior | Price:  200 | Weight:  1.0 | Name: Water tank
ID:  422 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Science lab
ID:  423 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Arcade machine
ID:  426 | Type:HideoutInterior | Price:  300 | Weight:  5.0 | Name: Anvil
ID:  424 | Type:HideoutInterior | Price:  200 | Weight:  0.5 | Name: Blow-up Doll
ID:  427 | Type:HideoutInterior | Price:  150 | Weight:  1.0 | Name: Barrel
ID:  431 | Type:HideoutInterior | Price:  300 | Weight:  0.3 | Name: Teddy bear
ID:  428 | Type:HideoutInterior | Price:  300 | Weight:  0.5 | Name: Tricycle
ID:  429 | Type:HideoutInterior | Price:   80 | Weight:  0.3 | Name: Pile of books
ID:  433 | Type:HideoutInterior | Price:  300 | Weight:  0.5 | Name: Rocking horse
ID:  434 | Type:HideoutInterior | Price:  300 | Weight:  0.5 | Name: Garden gnome
ID:  436 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Storage trunk
ID:  437 | Type:HideoutInterior | Price:  200 | Weight:  1.0 | Name: Whiteboard
ID:  438 | Type:HideoutInterior | Price:  300 | Weight:  0.3 | Name: Bust
ID:  439 | Type:HideoutInterior | Price:  200 | Weight:  0.3 | Name: Retro lamp
ID:  440 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Lion statue
ID:  441 | Type:HideoutInterior | Price:  300 | Weight:  0.3 | Name: Computer
ID:  442 | Type:HideoutInterior | Price:  240 | Weight:  0.3 | Name: Computer Screen
ID:  444 | Type:HideoutInterior | Price:  240 | Weight:  0.3 | Name: Printer
ID:  447 | Type:HideoutInterior | Price:  200 | Weight:  0.3 | Name: Toaster
ID:  448 | Type:HideoutInterior | Price:  300 | Weight:  0.3 | Name: Weird whale
ID:  449 | Type:HideoutInterior | Price:   80 | Weight:  0.3 | Name: Electric Kettle
ID:  450 | Type:HideoutInterior | Price:  120 | Weight:  0.3 | Name: Vacuum Cleaner
ID:  468 | Type:HideoutInterior | Price:  200 | Weight:  1.0 | Name: Propane tank
ID:  476 | Type:HideoutInterior | Price:   70 | Weight:  0.5 | Name: Empty jerrycan
ID:  471 | Type:HideoutInterior | Price:   80 | Weight:  0.3 | Name: Portable cooker
ID:  470 | Type:HideoutInterior | Price:   60 | Weight:  0.3 | Name: Plastic crate
ID:  472 | Type:HideoutInterior | Price:   80 | Weight:  0.3 | Name: Rusty pot
ID:  443 | Type:HideoutInterior | Price:  400 | Weight:  1.0 | Name: Newish washing machine
ID:  445 | Type:HideoutInterior | Price:  400 | Weight:  1.0 | Name: Newish kitchen stove
ID:  473 | Type:HideoutInterior | Price:  200 | Weight:  1.0 | Name: Shopping cart
ID:  425 | Type:HideoutInterior | Price:  400 | Weight:  1.0 | Name: Punching bag
ID:  430 | Type:HideoutInterior | Price:  400 | Weight:  1.0 | Name: Campfire
ID:  435 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Garden swing chair
ID:  432 | Type:HideoutInterior | Price:  100 | Weight:  1.0 | Name: Crib
ID:  475 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Coffin
ID:  484 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Shower
ID:  421 | Type:HideoutInterior | Price:  400 | Weight:  1.0 | Name: Study
ID:  420 | Type:HideoutInterior | Price:  300 | Weight:  1.0 | Name: Guardian
ID:  418 | Type:HideoutInterior | Price:  400 | Weight:  1.0 | Name: Storage
ID:  415 | Type:HideoutInterior | Price:  400 | Weight:  1.0 | Name: Christian altar
ID:  474 | Type:HideoutInterior | Price:  400 | Weight:  1.0 | Name: Occult altar
ID:  417 | Type:HideoutInterior | Price:  400 | Weight:  1.0 | Name: Laundromat
ID:  411 | Type:HideoutInterior | Price:  400 | Weight:  1.0 | Name: Drinking lounge
ID:  414 | Type:HideoutInterior | Price:  400 | Weight:  1.0 | Name: Field kitchen
ID:  416 | Type:HideoutInterior | Price:  400 | Weight:  1.0 | Name: Weight bench
ID:  412 | Type:HideoutInterior | Price:  400 | Weight:  1.0 | Name: Playpen
ID:  413 | Type:HideoutInterior | Price:  400 | Weight:  1.0 | Name: IT department
ID:  419 | Type:HideoutInterior | Price:  400 | Weight:  1.0 | Name: Throne
ID:  469 | Type:HideoutInterior | Price:    0 | Weight:  1.0 | Name: 
ID:  506 | Type:HideoutInterior | Price:  200 | Weight:  0.3 | Name: Candles
ID:  507 | Type:HideoutInterior | Price:  300 | Weight:  0.3 | Name: Camp lamp
ID:  580 | Type:HideoutInterior | Price:  800 | Weight:  1.0 | Name: Drug Lab
ID:  330 | Type:Scrap        | Price:    5 | Weight:  0.1 | Name: Useless Junk
ID:   22 | Type:Scrap        | Price:    5 | Weight:  0.1 | Name: Junk
ID:  378 | Type:Scrap        | Price:   20 | Weight:  0.1 | Name: Useful junk
ID:  402 | Type:Scrap        | Price:  100 | Weight:  0.1 | Name: Epic junk
ID:   23 | Type:Scrap        | Price:    7 | Weight:  0.1 | Name: Old textiles
ID:  209 | Type:Scrap        | Price:   50 | Weight:  0.1 | Name: Strange fabric
ID:  315 | Type:Scrap        | Price:  100 | Weight:  0.1 | Name: Remarkable fabric
ID:  403 | Type:Scrap        | Price:  100 | Weight:  0.1 | Name: Epic trash
ID:  453 | Type:Scrap        | Price:   50 | Weight:  0.1 | Name: Broken toys
ID:   25 | Type:Scrap        | Price:   10 | Weight:  0.1 | Name: Duct tape
ID:   30 | Type:Scrap        | Price:   10 | Weight:  0.1 | Name: Superglue
ID:   26 | Type:Scrap        | Price:   10 | Weight:  0.1 | Name: Electrical parts
ID:   24 | Type:Scrap        | Price:   10 | Weight:  0.1 | Name: Nails
ID:   32 | Type:Scrap        | Price:   10 | Weight:  0.3 | Name: Wooden planks
ID:   27 | Type:Scrap        | Price:   10 | Weight:  0.3 | Name: Rope
ID:   28 | Type:Scrap        | Price:   40 | Weight:  0.3 | Name: Binding wire
ID:   31 | Type:Scrap        | Price:   50 | Weight:  0.3 | Name: Metal plate
ID:   35 | Type:Scrap        | Price:   30 | Weight:  0.3 | Name: Tarp
ID:   37 | Type:Scrap        | Price:   30 | Weight:  0.3 | Name: Polystyrene
ID:   36 | Type:Scrap        | Price:   30 | Weight:  0.3 | Name: Asphalt plate
ID:   21 | Type:Scrap        | Price:   10 | Weight:  0.3 | Name: Scrap iron
ID:   29 | Type:Scrap        | Price:    0 | Weight:  0.3 | Name: 
ID:   33 | Type:Scrap        | Price:    0 | Weight:  0.3 | Name: 
ID:   34 | Type:Scrap        | Price:    5 | Weight:  0.3 | Name: 
ID:  313 | Type:Scrap        | Price:   30 | Weight:  0.1 | Name: Tempera paints
ID:  312 | Type:Scrap        | Price:   10 | Weight:  0.1 | Name: Interesting paper
ID:  311 | Type:Scrap        | Price:   40 | Weight:  0.1 | Name: Personal drawing
ID:  493 | Type:Scrap        | Price:  100 | Weight:  0.5 | Name: Scrap Metal
ID:  494 | Type:Scrap        | Price:  120 | Weight:  0.5 | Name: Building Material
ID:  495 | Type:Scrap        | Price:  150 | Weight:  0.0 | Name: Goods
ID:   50 | Type:Scrap        | Price:   50 | Weight:  0.1 | Name: Flashlight
ID:   51 | Type:Scrap        | Price:   50 | Weight:  0.1 | Name: Laser pointer
ID:   38 | Type:Scrap        | Price:   20 | Weight:  0.3 | Name: Kettle (broken)
ID:   39 | Type:HideoutInterior | Price:   80 | Weight:  0.3 | Name: Electric Kettle
ID:   40 | Type:Scrap        | Price:   15 | Weight:  0.3 | Name: Keyboard (broken)
ID:   41 | Type:Scrap        | Price:   60 | Weight:  0.3 | Name: Keyboard
ID:   42 | Type:Scrap        | Price:   30 | Weight:  0.3 | Name: Transistor radio (broken)
ID:   43 | Type:HideoutInterior | Price:   90 | Weight:  1.0 | Name: Old radio
ID:   44 | Type:Scrap        | Price:   30 | Weight:  0.3 | Name: Vacuum cleaner (broken)
ID:   45 | Type:HideoutInterior | Price:  120 | Weight:  0.3 | Name: Vacuum Cleaner
ID:   46 | Type:Scrap        | Price:   15 | Weight:  0.3 | Name: Headphones (broken)
ID:   47 | Type:Scrap        | Price:   60 | Weight:  0.3 | Name: Headphones
ID:   48 | Type:Scrap        | Price:   15 | Weight:  0.1 | Name: Public transport ticket
ID:   49 | Type:Scrap        | Price:   15 | Weight:  0.1 | Name: Condom
ID:   52 | Type:Scrap        | Price:   30 | Weight:  0.3 | Name: Make-up
ID:   53 | Type:Scrap        | Price:   20 | Weight:  0.3 | Name: Mirror
ID:   54 | Type:Scrap        | Price:   15 | Weight:  0.3 | Name: Comb
ID:   55 | Type:Scrap        | Price:  100 | Weight:  0.3 | Name: Ornate cigarette case
ID:   56 | Type:Scrap        | Price:  100 | Weight:  0.3 | Name: Stylish lighter
ID:   57 | Type:Scrap        | Price:  200 | Weight:  0.3 | Name: Vaporizer
ID:   58 | Type:Scrap        | Price:  150 | Weight:  0.3 | Name: MP3 player
ID:   59 | Type:Scrap        | Price:  100 | Weight:  0.3 | Name: Cheap jewelery
ID:   60 | Type:Scrap        | Price:  300 | Weight:  0.3 | Name: Jewelery
ID:   61 | Type:Scrap        | Price:   30 | Weight:  0.1 | Name: Meal voucher
ID:   62 | Type:Scrap        | Price:  300 | Weight:  0.1 | Name: Concert ticket
ID:  208 | Type:Scrap        | Price:   10 | Weight:  0.1 | Name: Lockpick
ID:  376 | Type:Scrap        | Price:   20 | Weight:  0.1 | Name: Toilet paper
ID:  377 | Type:Scrap        | Price:   50 | Weight:  0.1 | Name: Toilet paper deluxe
ID:  483 | Type:Scrap        | Price:   15 | Weight:  0.1 | Name: Laundry detergent
ID:  501 | Type:Scrap        | Price:    5 | Weight:  0.1 | Name: Chicken Bones
ID:  485 | Type:Scrap        | Price:  150 | Weight:  0.3 | Name: Packaged chicken
ID:  478 | Type:Scrap        | Price:   30 | Weight:  0.1 | Name: Picture of our Savior
ID:  338 | Type:Scrap        | Price:   50 | Weight:  0.3 | Name: Map
ID:  492 | Type:Scrap        | Price:   10 | Weight:  0.1 | Name: Advertisement Fliers
ID:  286 | Type:Scrap        | Price:  200 | Weight:  0.3 | Name: A remarkable box
ID:  287 | Type:Scrap        | Price:  500 | Weight:  0.3 | Name: A remarkable box (deluxe)
ID:  305 | Type:Scrap        | Price:  400 | Weight:  0.3 | Name: Dead Cat
ID:  384 | Type:Scrap        | Price:  400 | Weight:  0.1 | Name: Rat
ID:  306 | Type:Scrap        | Price:  400 | Weight:  0.3 | Name: Dead bird
ID:  500 | Type:Scrap        | Price:   50 | Weight:  0.1 | Name: Food Bag
ID:  314 | Type:Scrap        | Price:  100 | Weight:  0.1 | Name: Carnation
ID:  491 | Type:Scrap        | Price:  666 | Weight:  0.1 | Name: Dark shard
ID:  326 | Type:Scrap        | Price:   20 | Weight:  0.3 | Name: The Savior
ID:  327 | Type:Scrap        | Price:   20 | Weight:  0.3 | Name: Small book
ID:  333 | Type:Scrap        | Price:    5 | Weight:  0.1 | Name: Newspaper
ID:  328 | Type:Scrap        | Price:   20 | Weight:  0.3 | Name: Slim magazine
ID:  339 | Type:Scrap        | Price:   40 | Weight:  0.1 | Name: Shevel magazine
ID:  332 | Type:Scrap        | Price:   20 | Weight:  0.1 | Name: Bottle Opener
ID:  337 | Type:Scrap        | Price:  200 | Weight:  0.1 | Name: Retro cup
ID:  340 | Type:Scrap        | Price:    0 | Weight:  0.3 | Name: 
ID:  350 | Type:Scrap        | Price:  100 | Weight:  0.3 | Name: Copper wire
ID:  352 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Coins
ID:  353 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Coins
ID:  288 | Type:Scrap        | Price:    3 | Weight:  0.1 | Name: Used ticket
ID:  368 | Type:Scrap        | Price:   10 | Weight:  0.1 | Name: Winning lottery ticket (10cr)
ID:  365 | Type:Scrap        | Price:   20 | Weight:  0.1 | Name: Winning lottery ticket (20cr)
ID:  366 | Type:Scrap        | Price:   30 | Weight:  0.1 | Name: Winning lottery ticket (30cr)
ID:  336 | Type:Scrap        | Price:   50 | Weight:  0.1 | Name: Winning lottery ticket (50cr)
ID:  299 | Type:Scrap        | Price:   80 | Weight:  0.1 | Name: Winning lottery ticket (80cr)
ID:  335 | Type:Scrap        | Price:  300 | Weight:  0.1 | Name: Winning lottery ticket (300cr)
ID:  367 | Type:Scrap        | Price:    0 | Weight:  0.3 | Name: 
ID:  369 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Coins
ID:  371 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Coins
ID:   63 | Type:Scrap        | Price:    2 | Weight:  0.1 | Name: Returnable bottle
ID:  395 | Type:Scrap        | Price:   30 | Weight:  0.1 | Name: Cool bottle
ID:  396 | Type:Scrap        | Price:   40 | Weight:  0.1 | Name: Awesome bottle
ID:  397 | Type:Scrap        | Price:    0 | Weight:  0.0 | Name: 
ID:  341 | Type:Scrap        | Price:  200 | Weight:  0.3 | Name: Bicycle
ID:  347 | Type:Scrap        | Price:  400 | Weight:  0.3 | Name: Fancy bicycle
ID:  385 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Raw meat
ID:  479 | Type:Scrap        | Price:   50 | Weight:  0.3 | Name: Old dishes
ID:  460 | Type:Scrap        | Price:   60 | Weight:  0.3 | Name: Broken lamp
ID:  461 | Type:Scrap        | Price:   60 | Weight:  0.3 | Name: Old toaster
ID:  462 | Type:Scrap        | Price:   60 | Weight:  0.3 | Name: Old portable cooker
ID:  451 | Type:Scrap        | Price:  100 | Weight:  0.5 | Name: PC components
ID:  463 | Type:Scrap        | Price:  100 | Weight:  0.3 | Name: Old printer
ID:  452 | Type:Scrap        | Price:   80 | Weight:  0.5 | Name: Washing machine drum
ID:  454 | Type:Scrap        | Price:  100 | Weight:  1.0 | Name: Old kitchen stove
ID:  455 | Type:Scrap        | Price:  100 | Weight:  1.0 | Name: Old washing machine
ID:  456 | Type:Scrap        | Price:  100 | Weight:  1.0 | Name: Tattered punching bag
ID:  457 | Type:Scrap        | Price:  100 | Weight:  1.0 | Name: Arcade machine (broken)
ID:  459 | Type:Scrap        | Price:   70 | Weight:  0.3 | Name: Tattered teddy bear
ID:  458 | Type:Scrap        | Price:   70 | Weight:  0.3 | Name: "Retired" blow-up doll
ID:  464 | Type:Scrap        | Price:   50 | Weight:  0.3 | Name: Tattered mattress
ID:  477 | Type:Scrap        | Price:  200 | Weight:  0.5 | Name: Cow skull
ID:  386 | Type:Scrap        | Price:  500 | Weight:  0.0 | Name: Memorial ring
ID:  399 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Couch spring
ID:  400 | Type:Scrap        | Price:    0 | Weight:  0.0 | Name: Maisner's Radio (broken)
ID:  401 | Type:Scrap        | Price:    0 | Weight:  0.0 | Name: Maisner's Radio
ID:  497 | Type:Scrap        | Price:    0 | Weight:  0.0 | Name: Licence for Handling Food
ID:  505 | Type:Scrap        | Price:    0 | Weight:  0.0 | Name: Licence for Handling Food (Stolen)
ID:  498 | Type:Scrap        | Price:    0 | Weight:  0.0 | Name: GP's Stamp
ID:  499 | Type:Scrap        | Price:    0 | Weight:  0.3 | Name: Amazing Pot
ID:  502 | Type:Scrap        | Price:    0 | Weight:  1.0 | Name: Quality potatoes
ID:  503 | Type:Scrap        | Price:    0 | Weight:  0.5 | Name: Gypsy's Scrap Metal
ID:  504 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Fancy meat
ID:  508 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Henry's wallet
ID:  509 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Dinner for two
ID:  511 | Type:Scrap        | Price:  230 | Weight:  0.1 | Name: Winning lottery ticket
ID:  512 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Love letter
ID:  514 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Collar
ID:  515 | Type:Scrap        | Price:    0 | Weight:  0.5 | Name: Sartre
ID:  516 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Toxic alcohol
ID:  517 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Legendary whiskey
ID:  519 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Peppe's Mead
ID:  550 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Legendary scotch
ID:  551 | Type:Scrap        | Price:    0 | Weight:  0.5 | Name: Strecker's bag
ID:  552 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Strecker's notes
ID:  553 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Strecker's folder
ID:  554 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Memory card
ID:  561 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Golden goblet
ID:  562 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Golden cross
ID:  563 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Golden candelabra
ID:  564 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Exemplary find
ID:  565 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Legendary irish whiskey
ID:  566 | Type:Scrap        | Price:  300 | Weight:  0.3 | Name: Car Stereo
ID:  567 | Type:Scrap        | Price:  600 | Weight:  0.3 | Name: Antique clock
ID:  568 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Mazal's lighter
ID:  569 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Exorcism Potion
ID:  570 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Delivery for Burian
ID:  571 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Murder Knife (Supposedly)
ID:  572 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Oysteroid
ID:  573 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Antidote
ID:  575 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Gilded engagement ring
ID:  578 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Holy water
ID:  587 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Rat poison
ID:  588 | Type:Scrap        | Price:    0 | Weight:  0.3 | Name: Dead raccoon
ID:  589 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Empty Kraken injector
ID:  590 | Type:Scrap        | Price:    0 | Weight:  0.3 | Name: Moiser's package
ID:  591 | Type:Scrap        | Price:    0 | Weight:  0.3 | Name: Charger
ID:  592 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Tiger Balm
ID:  594 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Key to sewers
ID:  595 | Type:Scrap        | Price:    0 | Weight:  0.3 | Name: On-brand Electronics
ID:  596 | Type:Scrap        | Price:    0 | Weight:  0.5 | Name: Interesting antiques
ID:  597 | Type:Scrap        | Price:    0 | Weight:  0.3 | Name: Ski mask
ID:  599 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Kvapil's spare key
ID:  600 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Photo of the suspect
ID:  602 | Type:Scrap        | Price:    0 | Weight:  0.5 | Name: A bag with a gun
ID:  603 | Type:Scrap        | Price: 2000 | Weight:  0.3 | Name: Police Medal
ID:  604 | Type:Scrap        | Price: 4000 | Weight:  0.3 | Name: Greater Police Medal
ID:  605 | Type:Scrap        | Price:    0 | Weight:  0.3 | Name: Padlock
ID:  606 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Injection Needles
ID:  607 | Type:Scrap        | Price:    0 | Weight:  0.3 | Name: Car stereo (deluxe)
ID:  613 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Key to the Crypt
ID:  614 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Unknown Substance
ID:  618 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Contact Card
